system_name...1,district,school_name,fac_schtype,system_name...5,total,out_of_school_suspension_oss,juvenile_court_referral,physical_restraint,corporal_punishment,permanent_expulsion,perc_frl,perc_black,perc_hisp,perc_white,perc_migrant,perc_esol,harsh
Henry County,Henry County,Locust Grove Elementary School,E,Henry County,407,45,0,8,0,0,64.62,45,15,32,0,1.5,53
Henry County,Henry County,Stockbridge Middle School,M,Henry County,720,209,0,9,0,2,72.78,57,18,17,0,2.8,220
Houston County,Houston County,Eagle Springs Elementary,E,Houston County,727,47,0,2,0,0,56.26,36,12,39,0,9.4,49
Houston County,Houston County,C. B. Watson Primary School,E,Houston County,434,15,0,3,0,0,57.69,60,14,15,0,6.7,18
Houston County,Houston County,Lake Joy Primary School,E,Houston County,626,25,0,0,0,0,29.07,22,15,47,0,10.1,25
Houston County,Houston County,David A. Perdue Primary,E,Houston County,628,12,0,0,0,0,42.2,30,10,46,0,3.7,12
Houston County,Houston County,Huntington Middle School,M,Houston County,818,190,0,0,0,0,92.04,60,11,22,0,2.1,190
Houston County,Houston County,Mossy Creek Middle School,M,Houston County,734,63,0,0,0,0,29.02,24,8,59,0,1.8,63
Houston County,Houston County,Veterans High School,H,Houston County,1659,57,0,0,0,0,27.06,26,7,60,0,0,57
Houston County,Houston County,Houston County Crossroads Center,H,Houston County,137,305,0,0,0,0,79.58,64,7,23,0,0,305
Houston County,Houston County,Langston Road Elementary School,E,Houston County,739,50,0,14,0,0,41.27,21,7,64,0,3.2,64
Houston County,Houston County,Pearl Stephens Elementary School,E,Houston County,446,57,0,0,0,0,92.19,64,14,16,1,6.3,57
Houston County,Houston County,Northside Elementary School,E,Houston County,2113,53,0,0,0,0,53.67,63,7,24,0,0,53
Houston County,Houston County,Houston County High School,H,Houston County,1905,27,1,0,0,0,27.51,28,9,50,0,1.8,28
Houston County,Houston County,Perdue Elementary School,E,Houston County,661,13,0,1,0,0,65.07,34,8,48,0,2,14
Houston County,Houston County,Quail Run Elementary School,E,Houston County,686,14,0,0,0,0,44.02,26,10,52,0,3.5,14
Houston County,Houston County,Feagin Mill Middle School,M,Houston County,935,53,0,0,0,0,37.54,36,7,42,0,0,53
Houston County,Houston County,Matthew Arthur Elementary School,E,Houston County,737,8,0,0,0,0,29.17,23,8,61,0,0,8
Houston County,Houston County,Perry Middle School,M,Houston County,864,82,0,0,0,0,51.5,36,5,53,0,0,82
Houston County,Houston County,Thomson Middle School,M,Houston County,779,154,0,0,0,0,68.55,48,10,31,0,0,154
Houston County,Houston County,Lake Joy Elementary School,E,Houston County,620,30,0,0,0,0,28.23,25,10,47,0,7.7,30
Houston County,Houston County,Bonaire Middle School,M,Houston County,1041,54,0,0,0,0,27.47,22,8,62,0,0,54
Houston County,Houston County,Hilltop Elementary School,E,Houston County,651,82,0,0,0,0,45.62,23,8,61,0,0.2,82
Houston County,Houston County,Bonaire Elementary School,E,Houston County,811,16,0,0,0,0,24.17,17,7,68,0,0,16
Houston County,Houston County,Northside Middle School,M,Houston County,899,387,0,0,0,0,94.43,54,13,26,0,3.8,387
Houston County,Houston County,Perry High School,H,Houston County,1367,173,0,0,0,0,47.11,34,5,56,0,0,173
Houston County,Houston County,Centerville Elementary School,E,Houston County,1288,178,0,8,0,0,89.12,37,11,45,0,2.9,186
Houston County,Houston County,Northside High School,H,Houston County,3322,251,0,0,0,1,64.92,50,11,31,0,1.8,252
Houston County,Houston County,Morningside Elementary School,E,Houston County,1810,103,0,0,0,0,90.11,66,4,23,0,0,103
Houston County,Houston County,Westside Elementary School,E,Houston County,3186,89,0,0,0,0,72.03,58,20,15,0,13.5,89
Houston County,Houston County,Parkwood Elementary School,E,Houston County,623,82,0,0,0,0,70.29,63,16,14,0,9.3,82
Houston County,Houston County,Tucker Elementary School,E,Houston County,442,19,0,0,0,0,37.91,34,4,56,0,0,19
Houston County,Houston County,Kings Chapel Elementary School,E,Houston County,500,29,0,8,0,0,36,16,6,74,0,0,37
Houston County,Houston County,Lindsey Elementary School,E,Houston County,227,57,0,0,0,0,81.43,70,21,5,0,13.7,57
Houston County,Houston County,Russell Elementary School,E,Houston County,1253,21,0,0,0,0,47.26,41,13,35,0,9.1,21
Houston County,Houston County,Warner Robins High School,H,Houston County,1612,136,0,0,0,0,64.45,54,11,28,0,2.6,136
Houston County,Houston County,Miller Elementary School,E,Houston County,491,41,0,0,0,0,75.56,55,13,24,0,6.1,41
Houston County,Houston County,Shirley Hills Elementary School,E,Houston County,496,47,0,0,0,0,86.79,43,6,41,0,0,47
Houston County,Houston County,Warner Robins Middle School,M,Houston County,835,230,0,0,0,0,52.96,44,13,34,0,1.7,230
Irwin County,Irwin County,Irwin County Middle School,M,Irwin County,417,38,0,0,0,0,76.26,34,6,59,1,0,38
Irwin County,Irwin County,Irwin County Elementary School,E,Irwin County,736,11,0,0,0,0,87.91,31,5,60,0,0,11
Irwin County,Irwin County,Irwin County High School,H,Irwin County,474,53,0,0,0,0,76.37,32,5,61,0,0,53
Jackson County,Jackson County,West Jackson Elementary School,E,Jackson County,880,22,0,56,0,0,37.16,6,15,68,0,7.6,78
Jackson County,Jackson County,East Jackson Elementary School,E,Jackson County,635,6,0,35,0,0,62.68,5,18,73,1,10.4,41
Jackson County,Jackson County,East Jackson Comprehensive High School,H,Jackson County,1250,182,0,0,0,2,57.44,8,19,68,0,2,184
Jackson County,Jackson County,Jackson County Comprehensive High School,H,Jackson County,919,142,0,0,0,0,29.97,4,15,68,0,2,142
Jackson County,Jackson County,East Jackson Middle School,M,Jackson County,555,48,0,5,0,0,67.57,7,17,71,1,3.4,53
Jackson County,Jackson County,Gum Springs Elementary School,E,Jackson County,796,3,0,29,0,0,23.49,2,7,82,0,4.3,32
Jackson County,Jackson County,West Jackson Middle School,M,Jackson County,1084,116,0,3,0,0,32.84,5,12,77,0,2.4,119
Jackson County,Jackson County,Maysville Elementary School,E,Jackson County,317,3,0,63,0,0,81.39,5,17,72,1,12.3,66
Jackson County,Jackson County,North Jackson Elementary School,E,Jackson County,341,3,0,29,0,0,51.03,6,17,65,1,10,32
Jackson County,Jackson County,South Jackson Elementary School,E,Jackson County,535,17,0,166,0,0,64.67,8,19,67,0,13.3,183
Jasper County,Jasper County,Washington Park Elementary School,E,Jasper County,530,19,0,0,0,0,68.87,25,7,63,0,5.1,19
Jasper County,Jasper County,Jasper County High School,H,Jasper County,670,46,0,0,0,0,55.37,23,7,67,0,1.2,46
Jasper County,Jasper County,Jasper County Primary School,E,Jasper County,507,0,0,0,0,0,87.77,19,7,68,1,4.9,0
Jasper County,Jasper County,Jasper County Middle School,M,Jasper County,555,133,0,0,0,0,64.14,23,7,65,0,1.3,133
Jeff Davis County,Jeff Davis County,Jeff Davis Primary School,E,Jeff Davis County,695,35,0,0,64,0,84.6,13,25,57,2,19.6,99
Jeff Davis County,Jeff Davis County,Jeff Davis Middle School,M,Jeff Davis County,682,127,0,0,20,0,84.6,12,23,62,3,4.8,147
Jeff Davis County,Jeff Davis County,Jeff Davis Elementary School,E,Jeff Davis County,679,32,0,0,20,0,84.68,15,23,59,3,14.1,52
Jeff Davis County,Jeff Davis County,Jeff Davis High School,H,Jeff Davis County,863,56,0,0,31,0,55.04,15,21,62,1,3.7,87
Jefferson County,Jefferson County,Jefferson County High School,H,Jefferson County,781,169,0,0,1,0,78.35,68,4,25,0,0.9,170
Jefferson County,Jefferson County,Louisville Middle School,M,Jefferson County,288,23,1,0,0,0,92.87,80,8,11,0,1,24
Jefferson County,Jefferson County,Wrens Middle School,M,Jefferson County,231,30,0,0,0,0,67.26,56,9,32,0,0.9,30
Jefferson County,Jefferson County,Carver Elementary School,E,Jefferson County,190,7,0,0,0,0,84.61,85,5,8,0,4.2,7
Jefferson County,Jefferson County,Louisville Academy,E,Jefferson County,414,4,0,0,0,0,92.96,74,6,18,0,1.4,4
Jefferson County,Jefferson County,Wrens Elementary School,E,Jefferson County,450,1,0,0,0,0,65,56,12,29,0,4.4,1
Jenkins County,Jenkins County,Jenkins County Middle School,M,Jenkins County,270,53,0,0,4,0,94.1,53,7,39,0,0.7,57
Jenkins County,Jenkins County,Jenkins County High School,H,Jenkins County,305,43,0,0,5,0,75,58,3,37,0,0,48
Jenkins County,Jenkins County,Jenkins County Elementary School,E,Jenkins County,518,17,0,0,0,0,70.05,51,10,36,1,8.3,17
Johnson County,Johnson County,Johnson County Middle School,M,Johnson County,270,52,0,0,18,0,90.37,41,3,54,0,0,70
Johnson County,Johnson County,Johnson County Elementary School,E,Johnson County,455,1,0,0,0,0,90.11,41,4,52,0,0,1
Johnson County,Johnson County,Johnson County High School,H,Johnson County,353,96,0,0,22,0,90.08,42,3,52,0,0,118
Jones County,Jones County,Clifton Ridge Middle School,M,Jones County,600,49,0,0,0,0,59.83,35,1,60,0,0,49
Jones County,Jones County,Mattie Wells Elementary School,E,Jones County,611,24,0,3,0,0,72.01,37,1,58,0,0.5,27
Jones County,Jones County,Gray Station Middle School,M,Jones County,664,19,0,0,0,0,40.81,21,2,74,0,0,19
Jones County,Jones County,Turner Woods Elementary School,E,Jones County,556,5,0,1,0,0,43.71,12,3,82,0,0,6
Jones County,Jones County,Jones County High School,H,Jones County,1548,79,0,0,0,0,37.53,26,2,69,0,0,79
Jones County,Jones County,Dames Ferry Elementary School,E,Jones County,535,0,0,0,0,0,42.99,15,2,79,0,0.4,0
Jones County,Jones County,Gray Elementary School,E,Jones County,522,10,0,1,0,0,47.7,29,1,63,0,0,11
Lamar County,Lamar County,Lamar County Elementary School,E,Lamar County,597,73,0,0,0,0,74.71,35,3,57,0,0.2,73
Lamar County,Lamar County,Lamar County High School,H,Lamar County,751,83,0,0,0,0,55.53,33,3,60,0,0.7,83
Lamar County,Lamar County,Lamar County Middle School,M,Lamar County,608,142,0,0,0,0,60.03,30,4,60,0,0.3,142
Lamar County,Lamar County,Lamar County Primary School,E,Lamar County,580,10,0,0,0,0,90.86,32,2,59,0,1.2,10
Lanier County,Lanier County,Lanier County Middle School,M,Lanier County,373,97,0,0,13,0,91.62,28,7,61,2,2.4,110
Lanier County,Lanier County,Lanier County Elementary School,E,Lanier County,458,70,0,21,21,0,87.59,26,7,60,1,1.5,112
Lanier County,Lanier County,Lanier County High School,H,Lanier County,435,43,0,0,0,0,68.63,27,8,61,1,0.9,43
Lanier County,Lanier County,Lanier County Primary School,E,Lanier County,370,55,0,0,7,0,93.12,22,7,65,2,0.8,62
Laurens County,Laurens County,Southwest Laurens Elementary,E,Laurens County,926,43,0,0,33,0,84.99,21,4,72,1,3.1,76
Laurens County,Laurens County,East Laurens Primary School,E,Laurens County,547,45,0,0,27,0,85.01,41,7,48,0,4.9,72
Laurens County,Laurens County,East Laurens Elementary School,E,Laurens County,534,76,0,0,74,0,85.02,36,6,53,1,2.6,150
Laurens County,Laurens County,West Laurens High School,H,Laurens County,1214,160,0,0,3,0,44.56,26,4,68,1,0.2,163
Laurens County,Laurens County,East Laurens High School,H,Laurens County,622,112,1,0,2,0,85.05,43,4,50,0,0.6,115
Laurens County,Laurens County,Northwest Laurens Elementary,E,Laurens County,876,33,0,0,50,0,85.05,25,1,68,0,1.6,83
Laurens County,Laurens County,East Laurens Middle School,M,Laurens County,531,146,0,0,64,0,84.93,37,5,54,1,0.6,210
Laurens County,Laurens County,West Laurens Middle School,M,Laurens County,1008,156,0,0,25,0,50.5,24,4,69,0,1.1,181
Lee County,Lee County,Lee County Middle School West,M,Lee County,849,161,0,0,0,0,49,22,3,68,0,0,161
Lee County,Lee County,Lee County Elementary School,E,Lee County,703,10,0,0,0,0,51.64,19,4,69,0,3.7,10
Lee County,Lee County,Lee County Middle School East,M,Lee County,694,138,0,0,0,0,44.67,21,3,69,0,0.9,138
Lee County,Lee County,Lee County Primary School,E,Lee County,703,12,0,0,0,0,50.64,20,4,69,0,6.3,12
Lee County,Lee County,Lee County High School,H,Lee County,1353,57,0,0,0,1,33.11,25,3,66,0,0.8,58
Lee County,Lee County,Kinchafoonee Primary School,E,Lee County,681,9,0,0,0,0,51.84,24,2,67,0,0,9
Lee County,Lee County,Lee High School 9th Grade Campus,H,Lee County,499,43,0,0,0,0,40.08,25,5,63,0,0.4,43
Lee County,Lee County,Twin Oaks Elementary,E,Lee County,731,17,0,0,0,0,46.92,24,3,67,0,0,17
Liberty County,Liberty County,Waldo Pafford Elementary School,E,Liberty County,619,61,0,0,0,0,64.3,54,20,15,0,0.2,61
Liberty County,Liberty County,Midway Middle School,M,Liberty County,770,55,0,0,0,0,63.64,43,10,38,0,0,55
Liberty County,Liberty County,Liberty Elementary School,E,Liberty County,2413,50,0,0,0,0,68.66,43,6,43,0,0,50
Liberty County,Liberty County,Bradwell Institute,H,Liberty County,1611,206,0,0,0,0,66.54,56,14,19,0,1.1,206
Liberty County,Liberty County,Button Gwinnett Elementary School,E,Liberty County,609,43,0,0,0,0,77.5,65,11,13,0,0,43
Liberty County,Liberty County,Lyman Hall Elementary School,E,Liberty County,1339,71,0,0,0,0,81.17,59,14,14,0,0,71
Liberty County,Liberty County,Joseph Martin Elementary School,E,Liberty County,664,20,0,0,0,0,65.21,48,18,21,0,6.5,20
Liberty County,Liberty County,Liberty County High School,H,Liberty County,1127,160,0,0,0,0,56.97,51,9,30,0,0.3,160
Liberty County,Liberty County,Taylors Creek Elementary School,E,Liberty County,710,48,0,0,0,0,63.38,44,15,29,0,3.1,48
Liberty County,Liberty County,Snelson-Golden Middle School,M,Liberty County,724,260,1,0,0,0,78.59,61,12,14,0,0,261
Liberty County,Liberty County,Frank Long Elementary School,E,Liberty County,625,67,0,0,0,0,79.04,60,12,17,0,0,67
Liberty County,Liberty County,Lewis Frasier Middle School,M,Liberty County,802,176,0,0,0,0,72.94,52,16,21,0,3.6,176
Lincoln County,Lincoln County,Lincoln County Middle School,M,Lincoln County,257,15,0,0,0,0,69.26,38,3,56,0,0,15
Lincoln County,Lincoln County,Lincoln County High School,H,Lincoln County,340,16,0,0,0,0,59.41,34,2,61,0,0,16
Lincoln County,Lincoln County,Lincoln County Elementary School,E,Lincoln County,470,28,0,0,0,0,71.7,40,1,57,0,0,28
Long County,Long County,Smiley Elementary School,E,Long County,813,17,0,0,6,0,76.38,23,15,53,3,6.2,23
Long County,Long County,Long County High School,H,Long County,958,78,0,0,0,0,72.03,28,16,47,4,2.9,78
Long County,Long County,Long County Middle School,M,Long County,878,168,0,0,0,0,75.63,28,17,46,4,2.4,168
Long County,Long County,McClelland Elementary School,E,Long County,933,19,0,0,1,0,77.6,27,17,45,3,5,20
Lowndes County,Lowndes County,Dewar Elementary,E,Lowndes County,722,22,0,0,0,0,51.11,34,9,48,0,2.4,22
Lowndes County,Lowndes County,Westside Elementary School,E,Lowndes County,3186,22,0,0,0,0,39.62,22,6,64,1,2.7,22
Lowndes County,Lowndes County,Pine Grove Middle School,M,Lowndes County,771,117,0,0,0,0,46.82,31,10,51,0,0.6,117
Lowndes County,Lowndes County,Moulton-Branch Elementary School,E,Lowndes County,548,5,0,0,0,0,81.2,19,14,63,3,6,5
Lowndes County,Lowndes County,Hahira Elementary School,E,Lowndes County,737,15,0,0,0,0,39.89,12,7,74,0,2,15
Lowndes County,Lowndes County,Pine Grove Elementary School,E,Lowndes County,681,5,0,0,0,0,51.4,27,14,50,0,0.9,5
Lowndes County,Lowndes County,Clyattville Elementary School,E,Lowndes County,611,20,0,0,0,0,81.34,19,24,51,2,8.3,20
Lowndes County,Lowndes County,Lowndes Middle School,M,Lowndes County,835,172,0,0,0,0,65.87,22,12,61,1,0.7,172
Lowndes County,Lowndes County,Hahira Middle School,M,Lowndes County,918,79,0,0,0,0,33.66,16,6,72,0,0.3,79
Lowndes County,Lowndes County,Lake Park Elementary School,E,Lowndes County,1201,21,0,0,0,0,59.88,20,9,66,1,3.5,21
